Estacao,Data,PREC,MONTH,YEAR,SEASON
83842,21/12/2015,18.7,DEC,2015,SUMMER
83842,22/12/2015,0,DEC,2015,SUMMER
83842,23/12/2015,0.2,DEC,2015,SUMMER
83842,24/12/2015,0,DEC,2015,SUMMER
83842,25/12/2015,0,DEC,2015,SUMMER
83842,26/12/2015,60.3,DEC,2015,SUMMER
83842,27/12/2015,52.2,DEC,2015,SUMMER
83842,28/12/2015,0.5,DEC,2015,SUMMER
83842,29/12/2015,16.8,DEC,2015,SUMMER
83842,30/12/2015,5.9,DEC,2015,SUMMER
83842,31/12/2015,0.8,DEC,2015,SUMMER
